
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001070                       # Number of seconds simulated (Second)
simTicks                                   1069700250                       # Number of ticks simulated (Tick)
finalTick                                  1069700250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     48.43                       # Real time elapsed on the host (Second)
hostTickRate                                 22086239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                      6810923                       # Number of instructions simulated (Count)
simOps                                       13394130                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   140625                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     276549                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          4278802                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.628226                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.591783                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        14238042                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       69                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       13996331                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  10673                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               843975                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1355165                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  33                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             3977876                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.518544                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.462520                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     85.07% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead      1294928      9.67%     94.73% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite       600127      4.48%     99.21% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead        80614      0.60%     99.82% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite        24614      0.18%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total     13394130                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      1604675                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      1480058                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       124566                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      1295066                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       309558                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall        82438                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn        82433                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls           82438                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns        164871                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data        1848657                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total           1848657                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data       1848657                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total          1848657                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data        32866                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total           32866                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data        32866                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total          32866                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data    448804000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total    448804000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data    448804000                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total    448804000                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data      1881523                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total       1881523                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data      1881523                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total      1881523                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.017468                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.017468                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.017468                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.017468                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 13655.571107                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 13655.571107                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 13655.571107                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 13655.571107                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         4167                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets          276                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs           83                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            2                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      50.204819                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          138                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks         4580                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total              4580                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data        26771                       # number of demand (read+write) MSHR hits (Count)
