
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001942                       # Number of seconds simulated (Second)
simTicks                                   1942431750                       # Number of ticks simulated (Tick)
finalTick                                  1942431750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    125.72                       # Real time elapsed on the host (Second)
hostTickRate                                 15449922                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                     12745869                       # Number of instructions simulated (Count)
simOps                                       24597402                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   101379                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195645                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          7769728                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.609588                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.640452                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        26222940                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       69                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       25636327                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  14907                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1625601                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3290676                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  33                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7475227                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.429505                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.303466                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      2618968                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       228811                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      2217293                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       630486                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       165266                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       165261                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls          165266                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns        330527                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data        3558921                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total           3558921                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data       3558921                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total          3558921                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data        22884                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total           22884                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data        22884                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total          22884                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data    380297750                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total    380297750                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data    380297750                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total    380297750                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data      3581805                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total       3581805                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data      3581805                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total      3581805                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.006389                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.006389                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.006389                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.006389                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 16618.499825                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 16618.499825                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 16618.499825                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 16618.499825                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         4890                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets          520                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs          222                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            3                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      22.027027                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets   173.333333                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks         5081                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total              5081                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data        16252                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total         16252                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data        16252                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total        16252                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data         6632                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total         6632                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data         6632                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total         6632                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data    141042000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total    141042000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data    141042000                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total    141042000                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissRate::cpu.data     0.001852                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.demandMshrMissRate::total     0.001852                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.data     0.001852                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::total     0.001852                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.demandAvgMshrMissLatency::cpu.data 21266.887817                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.demandAvgMshrMissLatency::total 21266.887817                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.data 21266.887817                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::total 21266.887817                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.replacements                   6121                       # number of replacements (Count)
system.cpu.dcache.LockedRMWReadReq.hits::cpu.data            9                       # number of LockedRMWReadReq hits (Count)
system.cpu.dcache.LockedRMWReadReq.hits::total            9                       # number of LockedRMWReadReq hits (Count)
system.cpu.dcache.LockedRMWReadReq.misses::cpu.data            3                       # number of LockedRMWReadReq misses (Count)
system.cpu.dcache.LockedRMWReadReq.misses::total            3                       # number of LockedRMWReadReq misses (Count)
system.cpu.dcache.LockedRMWReadReq.missLatency::cpu.data       291000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.missLatency::total       291000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.accesses::cpu.data           12                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWReadReq.accesses::total           12                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWReadReq.missRate::cpu.data     0.250000                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.missRate::total     0.250000                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.avgMissLatency::cpu.data        97000                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.avgMissLatency::total        97000                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.mshrMisses::cpu.data            3                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.dcache.LockedRMWReadReq.mshrMisses::total            3                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.dcache.LockedRMWReadReq.mshrMissLatency::cpu.data       601500                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.mshrMissLatency::total       601500                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.mshrMissRate::cpu.data     0.250000                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.mshrMissRate::total     0.250000                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.avgMshrMissLatency::cpu.data       200500                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.avgMshrMissLatency::total       200500                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWWriteReq.hits::cpu.data           12                       # number of LockedRMWWriteReq hits (Count)
system.cpu.dcache.LockedRMWWriteReq.hits::total           12                       # number of LockedRMWWriteReq hits (Count)
system.cpu.dcache.LockedRMWWriteReq.accesses::cpu.data           12                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWWriteReq.accesses::total           12                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.hits::cpu.data      2202757                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hits::total         2202757                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.misses::cpu.data        21473                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.misses::total         21473                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.missLatency::cpu.data    350425750                       # number of ReadReq miss ticks (Tick)
